"","ID","address","count","total_tra","bits_rec","bits_sent","balance"
"19647",19650,"1FzabAQCBCKtgwNiojj27efkBABvJjR2QE",8,2,1.7e+07,1.7e+07,0
"19648",19651,"1FzdGFXFaLAyjCaWwuixoBQxt3MVcd6GAB",1,0,0,0,0
"19649",19652,"1Fzdm8iWh2vWdKtoeDTNqmBdc1HMYvw4Rr",1,0,0,0,0
"19650",19653,"1FZdY58kR5e6kyCfizBrtux8EfpS7CPUCL",2,0,0,0,0
"19651",19654,"1FZE8Ra3dMhtw2XDBCyD3Ey5XaUGhQQESh",4,0,0,0,0
"19652",19655,"1FzFCyLJNAG7w5v1jG4ErJxdQsWF9pKbWC",1,0,0,0,0
"19653",19656,"1FZfLV2Qwbxnm3HrYNA2UwJLrrpGSmu1mu",2,4,5823986,5823986,0
"19654",19657,"1FZG7uQQgTbY7v8E2CzNbQDCB9xGBkbmbG",1,0,0,0,0
"19655",19658,"1Fzgo2vE8w9BC4PGoEE7eH5HXPqwusGe4M",1,0,0,0,0
"19656",19659,"1FZj3K5v6GMqRnHDQjdxfetZ3TyRZG4QhN",1,2,798040,798040,0
"19657",19660,"1FzJ9Nz3XtGJevUD3LWkNrHbEbayBXwyha",3,0,0,0,0
"19658",19661,"1FzjogU6vMPcJAsTgc7Fw7tMu7nmwom6QD",6,0,0,0,0
"19659",19662,"1FzJq4Sev2BArXKjjpYQuP5cD6vdbvRKp3",5,0,0,0,0
"19660",19663,"1FZjt9TiZ3DArsZe2aX5RLh2SA9KrKwqP4",1,0,0,0,0
"19661",19664,"1FzKNNCh6BW1cVF6G213iQjsxT9tESEnNe",1,0,0,0,0
"19662",19665,"1FzkRT3pHM75cJ8P3JYDLEpTE1MDKB7SAZ",1,0,0,0,0
"19663",19666,"1FZLkPKx1aLUKMcU8ReuRQtevzWfxN9hZG",1,0,0,0,0
"19664",19667,"1Fzmm7oR2nkg4EMGwcCacqLLddDNqpVdme",1,2,1e+07,1e+07,0
"19665",19668,"1FZNa31XxvCxDBmoSN4TpVrHccMMqV58Bx",5,0,0,0,0
"19666",19669,"1FZnktMGo8u8PygrLtmPWJPViKxWEgbmx2",1,0,0,0,0
"19667",19670,"1Fzq99Jj19BFrmzNmPL6KYRa6W1jBZwfmE",1,0,0,0,0
"19668",19671,"1FzQdKDSHJ2xbKhmEWT5rDptFSVwtY7Dk6",1,0,0,0,0
"19669",19672,"1FZRqJX38zuQKW9pKU7avjDtYMtaqDTouW",2,0,0,0,0
"19670",19673,"1FZsviaiYe97QfX5qk39rAxkqXxFbpE1oj",1,0,0,0,0
"19671",19674,"1FZTvpn62fCG3y1HTQ1mJuDPhSTp7HSNRf",1,0,0,0,0
"19672",19675,"1FzunMaTuXtDy9Dx9tdhUxH2zBY2m2VfwK",1,0,0,0,0
"19673",19676,"1FzuVAnLatnLTVWKwST56EH9MUBp83Ceqh",1,13439,1008440031671,1008440031671,0
"19674",19677,"1FZvfNpKoSdEYCPim7YXsXQD8d67jH7TWT",1,0,0,0,0
"19675",19678,"1FZWiRH5zSwsaFY5gUFXVGML6NHsADngRp",1,4,53250000,53250000,0
"19676",19679,"1FzX4ndqW3Wb7kVEhm4T5KB99zNyHLD1iR",2,0,0,0,0
"19677",19680,"1FZX8StbCCortaqhuhn1BMXJ4pHwAgupjF",2,0,0,0,0
"19678",19681,"1FzXSJ6tCnPhPGJN6w6Kpik73HsxeTJcfy",2,2,6708000,6708000,0
"19679",19682,"1FZXvb5Wf7yhp1S1Ye6jjeNt1TxVdBRunW",2,0,0,0,0
"19680",19683,"1FZyUuMCGYvPeAXCtfnCyKxNhTN9SrRP5m",3,0,0,0,0
"19681",19684,"1FZYYubPUQ6CVauAyA7grnGR48pGmk9xYp",1,0,0,0,0
"19682",19685,"1G11sJYgePw1PdwNUkU1GsBb8TC5DXP97N",1,0,0,0,0
"19683",19686,"1G12gHoUxpckmFepnafarK9hcfnkU4n3V5",2,0,0,0,0
"19684",19687,"1G131RDYeanRNZB4LfQCzL3w7zh3kjkmpH",9,0,0,0,0
"19685",19688,"1G14Gwge2vzMDCUkdDvYBQCBuurFomXhjZ",1,0,0,0,0
"19686",19689,"1G16ooCNMvCcX3XdSEMBR8vxqdVxettLgo",1,0,0,0,0
"19687",19690,"1G18jsJFAnaKiMWLN7Mi1b84RG3CfSJhwM",2,0,0,0,0
"19688",19691,"1g1BEe9TjMKT2NzfH6rQKz6Rppa6ex8Rv",1,0,0,0,0
"19689",19692,"1G1DT4LrHkduvv5zLTRFe2RSLxXdqsYUSM",1,0,0,0,0
"19690",19693,"1G1EFetmX5ySSamAuQS2SwM3GGssJHHxeX",11,2,5483700,5483700,0
"19691",19694,"1G1eGMCRyrH6FU95esaUsDQ7XzNWhuwekW",2,0,0,0,0
"19692",19695,"1G1fvPMLfjRJ595g1gg9zL2ES3kPJXAudb",1,0,0,0,0
"19693",19696,"1G1GA9B7kxAymt6BPd9dGkkN8KgjJbQ3rz",1,0,0,0,0
"19694",19697,"1G1Gmo7henFNrApzN2JfTSp9RFKyfHvXji",1,0,0,0,0
"19695",19698,"1G1H9xjZWR917EzQN8u7iSNjY5v4ZagaBx",1,88,325913108,325913108,0
"19696",19699,"1G1MnBr5iPJSRwZwQwmYGEKkJk5Rq1jcit",1,4,4994939,0,4994939
"19697",19700,"1G1Nk3xCXjzeR6opwPsCJQN9hSBGvXfByz",1,0,0,0,0
"19698",19701,"1G1Pz2d7LfjANgVKpYF2oM4hD16nuc88YE",1,2,706614,706614,0
"19699",19702,"1G1qFoadiDxa7zTvppSMJhJi63tNUL3cy7",156,73,629828949,629828949,0
"19700",19703,"1G1REZX9QkNT7NyTsMC9coh9oK32digAnD",19,13,24258280,24258280,0
"19701",19704,"1G1rx5mKwxeda6Baz6ydePkDmHtFSgyfFR",1,0,0,0,0
"19702",19705,"1G1vdpXQ1JbVsU8riQiWhfdvxWHuSLYznJ",1,0,0,0,0
"19703",19706,"1G1VVjQQXhrG2gLGUwDqHmTDxvLLPp2CCr",1,2,15838258,15838258,0
"19704",19707,"1G1wtYGEax6ymkUg5cxzjK2kc13XVUP6W9",1,0,0,0,0
"19705",19708,"1G1XQDZkNz7TZAwfUeAqkfFE9rvvyUvQdG",1,0,0,0,0
"19706",19709,"1G1ZT1mK8gRVMpe7JAqnqsTJhqZaxd4AxC",1,0,0,0,0
"19707",19710,"1G21Wz3PYnrPD4A2XxHXZBgpt1XgTeVbD4",1,0,0,0,0
"19708",19711,"1G22Lh1WjQwMW4rJRZ8KPGHaSYEKD35sYn",1,0,0,0,0
"19709",19712,"1G26tLvAmE6PkC8pD3sfirLRTmHwP5fftM",1,0,0,0,0
"19710",19713,"1G271aq6KSpjy6kAC3duj1V3bSHYGBJgpJ",1,2,4780000,4780000,0
"19711",19714,"1G2c2YDiFrmR6h4XVzyw5onQsqD4NPFcY3",2,0,0,0,0
"19712",19715,"1G2DiQZ9E2aeYWHMtrMpi7tvdfuaqpa7xf",4,0,0,0,0
"19713",19716,"1G2E4fDtrMF4S8XwUnsbKDvKyct3YMReH6",2,0,0,0,0
"19714",19717,"1G2ECUMMm6sbzhEqn2nZxxP2xJjutziyEM",1,0,0,0,0
"19715",19718,"1G2FgEfHuoAV7XmLyr97kdckfJhYdFxc28",2,0,0,0,0
"19716",19719,"1G2Fpi4EXQeYGLQYCCVAsRxnN9dsExMUaL",1,0,0,0,0
"19717",19720,"1G2fwN4F44EqjjnXL6y9aekEkfZ5ZxkDuc",1,0,0,0,0
"19718",19721,"1G2FYuEarP1FGYuSy9DHhqRkqj1idw5vm6",1,0,0,0,0
"19719",19722,"1G2gKwQJzzpTSooWT8bHxHxsCYPmbRU54T",1,0,0,0,0
"19720",19723,"1G2jRrBjvE7juPo3HoLcEefRYcJAs5FEmm",2,0,0,0,0
"19721",19724,"1G2KhULCXND7Vp1ZZBVG7ccm8RwJbCcSnn",1,0,0,0,0
"19722",19725,"1G2KwMNWXr8mvjhkfq5ve8ub6ToTDrwKML",1,7,1997041,1997041,0
"19723",19726,"1G2M5WL7E4MkeHQxyd8wqvPhEfz7gxE3ew",1,12,23099999,23099999,0
"19724",19727,"1G2q3DyH9ksyiMp4HZ6x5K45LeHtQRqVUt",1,0,0,0,0
"19725",19728,"1G2rawVEnWFG6zN1qga4ggkPvPjBTL1M4G",1,0,0,0,0
"19726",19729,"1G2rEucfUfWy3EnKUYesdNotSq4oHbr7KW",13,0,0,0,0
"19727",19730,"1G2SzJZmhDAFpWiWhrQam9WgBUeMKC9eG",2,0,0,0,0
"19728",19731,"1G2Vj5EDZ1YZ7AKcmF4f3ZWtKyr3xkNtwt",1,15,15640238,15640238,0
"19729",19732,"1G2VWJyeVxxtttmMW2GxWpYsA32hcUQ5z8",5,0,0,0,0
"19730",19733,"1G2XaXM4yZ8h267kXKuVMXr8pdG3nruAhb",1,0,0,0,0
"19731",19734,"1G2XCdjJstQjieryR3PkecijcYkyTMHGky",1,0,0,0,0
"19732",19735,"1G2xTvZQ4KMzEr6uLbeUnEoMEMQwtUEBNF",2,0,0,0,0
"19733",19736,"1G2XVJUpXhxEhTb6rHKwqJ6ZPqd8iZvpTX",3,2,6927966,6927966,0
"19734",19737,"1G2y8hhzTPZ5BTSREL2J7WJqzrQjz89ESu",1,3,48642000,48642000,0
"19735",19738,"1G2YB5YrBhkECoapbc91pqenYKXSh16aW3",1,0,0,0,0
"19736",19739,"1G2zGJcGQHMzgMngJJhQKsvpxpMoDByiEk",9,638,427954665,427954665,0
"19737",19740,"1G3cFXAXbwHSgGP9T5tfr4APw5rTQ32zBi",1,0,0,0,0
"19738",19741,"1G3DQZzjvZ63oNZXocY97meVwLZASufC8V",1,0,0,0,0
"19739",19742,"1G3EN2AmRBYg91XKc3hwg8GHzpprvLSxAa",1,0,0,0,0
"19740",19743,"1G3fMzeMbjReo9nPbFi65tryqkrUuhqLsn",1,0,0,0,0
"19741",19744,"1G3G7za8nfqtvMdAFDGzTyS1PpdnQp68JT",1,0,0,0,0
"19742",19745,"1G3HmNXN9EoR4g9QdLnzEqdGxd5v68kodJ",1,0,0,0,0
"19743",19746,"1G3KtNDzk2EhiW5wBC2yLLYZBDCD6jL8X5",1,2,1e+07,1e+07,0
"19744",19747,"1G3o5gozay1jdzU6jC31F4mqk8yfuhCoqn",1,0,0,0,0
"19745",19748,"1G3ovXxiJkko4GwojFG3nnjSn3s95X3bt9",1,0,0,0,0
"19746",19749,"1G3pCdaf8TK5VmucHbpKDa6QFxQYumnuyf",4,0,0,0,0
"19747",19750,"1G3qmqjdGPCddR7sjzuDwPEKeTtsUUds9P",1,0,0,0,0
"19748",19751,"1G3sPUNiRYT1H5h7PZYhhHJivT7SMo4ATq",1,0,0,0,0
"19749",19752,"1G3uRkkeMSEYdEGq4o1Xp1MeE6jRKTNS8N",1,0,0,0,0
"19750",19753,"1G3UXmDBoeRvU3D2tGmGGU7fpCAEY1dBQV",19,0,0,0,0
"19751",19754,"1G3VwamY4S5B5vZq3QnwVmwNtk6gbamVMH",5,0,0,0,0
"19752",19755,"1G3Wh8PiCvK4M2oaZ3fsCLSySZ43PacT5U",1,0,0,0,0
"19753",19756,"1G3za2TLYTmW37QhxcwH163qq9q9mTM4uV",2,0,0,0,0
"19754",19757,"1G43C1CSLeDohioTdBGdvNzYubSeCiyGUa",1,0,0,0,0
"19755",19758,"1G44GhRF4ccuvRdSX94avnurn3Gto1mPyN",1,0,0,0,0
"19756",19759,"1G45PomyzmRL8zWgftGVJSDDPK6t1NGKHe",1,0,0,0,0
"19757",19760,"1G46a8SbqV9844gPEa2HXrDV71xpWVddGe",1,0,0,0,0
"19758",19761,"1G47mSr3oANXMafVrR8UC4pzV7FEAzo3r9",3,1031708,3439262389621166,3439191603453208,70786167958
"19759",19762,"1G47vkxUtZd8CSKX1YYQkEDr8Vg6b8p4nk",2,0,0,0,0
"19760",19763,"1G48pSzJHS13RjJW9uUikJvkK2vU6GdChC",1,0,0,0,0
"19761",19764,"1G4apLnzrcN95fKCv7hvaWncs2PM3eJV4t",2,2,1e+07,1e+07,0
"19762",19765,"1G4aRBz2EzZKKSMDQz2PYkfc516RYLVowf",2,0,0,0,0
"19763",19766,"1G4BDR96HwAfdMKipFeGP8KCATTtDsJePk",2,0,0,0,0
"19764",19767,"1G4dGUoz3NqdpgJ6tQSmdEYHZbDvcpBKG6",1,0,0,0,0
"19765",19768,"1G4dHMzFZcdW3LdQLJspTc5jnoJwSkvazG",1,0,0,0,0
"19766",19769,"1G4EHYke2MVRnpU9DA6w5MtfSE3Ce5tD8z",4,0,0,0,0
"19767",19770,"1G4eWbV7eeawM3qe7rDKvMdr134uauhyWN",2,0,0,0,0
"19768",19771,"1G4FMXvLgukZcVN2qsDsYQqVhwT9n7y6Tw",1,0,0,0,0
"19769",19772,"1G4Fuyt694S2dXxV6NYeTdmV6oZQFzQT4Y",1,0,0,0,0
"19770",19773,"1G4HfrFgk3FKB4vmAdw636dxHi9eWYsdxg",3,0,0,0,0
"19771",19774,"1G4iH5qYfJmTNKE8ikT5GXmXypFb89wMF8",1,2,540720,540720,0
"19772",19775,"1G4JLGWYAWhb5v5NRq4fMjvMUs3TvX52eP",3,0,0,0,0
"19773",19776,"1G4LeAG3vZDUuar7qz4t3b95wNdmt56QXa",1,0,0,0,0
"19774",19777,"1G4Mm599D51mLVhNV7uDMY75SgGUALamGU",1,0,0,0,0
"19775",19778,"1G4pBC93dKzxDHv84acGzkED8Qx2WJbP3N",1,2,1146894,1146894,0
"19776",19779,"1G4ptuhGf3A9wUWjYvR3yNs28pM9N3BgzW",1,0,0,0,0
"19777",19780,"1G4RvCLgoq77scX1nBUHpFnyH2rTG5kzqi",3,2,300263,300263,0
"19778",19781,"1G4sFn5KFc27Czdh8ZgHahC2nzPZ9Rq7bR",1,0,0,0,0
"19779",19782,"1G4tGbzLqqoPtpMN9CYbWKfZ5fanqrLRr9",1,0,0,0,0
"19780",19783,"1G4tvrrUBsHHf2ZJU57ywyZUcy31xhv7it",3,0,0,0,0
"19781",19784,"1G4UmEgX33HAPCDGhdzt3UR2Rq6Aam27Hg",1,0,0,0,0
"19782",19785,"1G4vUWZyoTDwWXLRA2iEPq3FxeWtnYidsZ",1,0,0,0,0
"19783",19786,"1G4WCgh8732pC8h9LcLTT2wBZb3htKvxEc",1,0,0,0,0
"19784",19787,"1G4WKB6u6SyJnKDZVCouLyM7pxWQFp7fYJ",3,0,0,0,0
"19785",19788,"1G4XB6NHGyFC4odyMSENrMLCApnf7zZoEe",2,0,0,0,0
"19786",19789,"1G4zssJocLZy4uywHAWthaAonVGftVveMP",1,0,0,0,0
"19787",19790,"1G51idQ2SC6h4VWmdKRFsvfd5rJHQRrSaK",1,2,81740662,81740662,0
"19788",19791,"1G526eEUmdWdfdmyaHtFPwePtdZwdKU94d",2,0,0,0,0
"19789",19792,"1G52C92N6m2w61KY9Mdo7LSu9D7UfcZtL5",1,0,0,0,0
"19790",19793,"1G54uFjEPkUZbnLjEZqhyreLsKJW7JdgFZ",4,0,0,0,0
"19791",19794,"1G55bbRCbouP5WZTpctXWBgaB8PAvgEfKS",4,0,0,0,0
"19792",19795,"1G57HnPMho2u2oxuRhomLCxXDwvNx4Us39",1,6,59283999,59283999,0
"19793",19796,"1G57Z2o7y2AZf8WRZ87d2mxc1vbsyzVbAL",1,0,0,0,0
"19794",19797,"1G5cJfxDAnsEBd6d9KW4jgZWbJ4ZeCR7Xo",4,0,0,0,0
"19795",19798,"1G5cxiQNHDWG4dNtu4pnDaq2yqwvhMaAMz",2,0,0,0,0
"19796",19799,"1G5eSr25haBiyFtKSD9KzE5xTAWui5ZvE4",3,0,0,0,0
"19797",19800,"1G5g25dZVsHeLMVSV9zDA1bVVhtFz6VTWT",1,2,249058,249058,0
"19798",19801,"1G5g8yEZ4fuAZfWgEu37dp8CfYVFy6g5Hv",2,0,0,0,0
"19799",19802,"1G5GV7cCsPUHLLqwM2BCVe2ik9hFtXfgDw",1,0,0,0,0
"19800",19803,"1G5h7nsVopuPw3wj9EecDUCfJVvxQ8FGDE",1,0,0,0,0
"19801",19804,"1G5HQNhPcpgY6E2V5SxNji6aXFZjQyEgPj",1,0,0,0,0
"19802",19805,"1G5i8XB7CtFbsEmoeoSW3CRm7X3NLQ2v6V",6,0,0,0,0
"19803",19806,"1G5J4qeFSQTaDvZNoEM9d1ByYCaoSB7g2d",1,0,0,0,0
"19804",19807,"1G5JL6CLxJd12U5i2QPiVhVAzuypKJDB6v",1,2,207440763,207440763,0
"19805",19808,"1G5JSTkxBHHyXZKwQRA9Ks9iaGDfEqsAxo",1,0,0,0,0
"19806",19809,"1G5kMwukAgJ182aXPwceAcft9pxrRWEsgJ",1,0,0,0,0
"19807",19810,"1G5KYa2rJiB73WxBZfs9MMvKDYpRn4HD4x",3,0,0,0,0
"19808",19811,"1G5LnvPeZp9gePtVFLKYqeEQBt5ao4XTgR",2,0,0,0,0
"19809",19812,"1G5mwH4EoLzPCSFMejz5UguBRU9XoXjNHE",1,0,0,0,0
"19810",19813,"1G5NC9rWYQT8ANyfVq6rNqo4yiAEy8pNaz",1,0,0,0,0
"19811",19814,"1G5re1jHbxjTHejANU1qmpzrU1TWB9KB4J",2,0,0,0,0
"19812",19815,"1G5rk2idt4nwGmZr3MPR1DzuHJHW2ragVn",9,2,10904756,10904756,0
"19813",19816,"1G5ULNxjkoD2vDEvdFbQFVafp6FoNNw1CB",1,0,0,0,0
"19814",19817,"1G5vNt4WTFmPGDh1xo56e3aPqqe49odQJg",1,0,0,0,0
"19815",19818,"1G5VXHqnFt8H6yHdVauT5Cz8cQQGfVhRKS",1,0,0,0,0
"19816",19819,"1G5w5EQq8GSGjqwKi7ZExhUK2tmB4B3due",1,0,0,0,0
"19817",19820,"1G5WU8Qiv12rG4ZPwdi37N3oahKxEvMDsJ",1,0,0,0,0
"19818",19821,"1G65pkyiEnZ3WwyT1FKUMtwvL2sq2RvLfY",5,0,0,0,0
"19819",19822,"1G6aodWB2RDbwctv597ySkw7ex7TuDqsR8",1,0,0,0,0
"19820",19823,"1G6BeEA3cYwkngRbqpN4wrrbPooLjsWF1t",1,0,0,0,0
"19821",19824,"1G6gCqh8pjZRP3cu2yBJNqtVF1Psh3ZUma",8,0,0,0,0
"19822",19825,"1G6GPcwbN4pC7kbDPxSsdKmsFDXkUApVJn",2,215,697048256,697048256,0
"19823",19826,"1G6mD8oP7nixMDPTh2mFiahGJzzVXjhrQC",1,0,0,0,0
"19824",19827,"1G6PV9Y17UMpRHbCTf9fgjHmCR82gpyo3",1,1,102126853,0,102126853
"19825",19828,"1G6qMVdoXcScXSWR5wYiTXFeuhvDJZhrzY",1,0,0,0,0
"19826",19829,"1G6t7JQs4wwp18Q4sY3bFVQdiTzuDAmWs4",75,2,25473229,25473229,0
"19827",19830,"1G6tpKxDmVP9qkPgbSfAKSAFnvJQvujuLW",1,0,0,0,0
"19828",19831,"1G6U85KhE1pVZUU4WBaexMRW1UBfyuTnLu",1,0,0,0,0
"19829",19832,"1G6Ux5UKdumQcYnJaUrvMTeJM3UExzkwd",1,0,0,0,0
"19830",19833,"1G6WYoouQmtsdpdwzaoukJXpLAK1GLBjx6",1,0,0,0,0
"19831",19834,"1G6XJRWg6BPKr8VwnYqBkXGCqVFssUTKAx",1,0,0,0,0
"19832",19835,"1G6ysCKcuK87D7qqsYotgSVXia2onio2vv",3,0,0,0,0
"19833",19836,"1G6zooEFhACBfN55zuKATPoY7G2PzUJHkh",1,0,0,0,0
"19834",19837,"1G71HvLZFtZX7gxX9CNnwyuKqPTxeMkveb",1,0,0,0,0
"19835",19838,"1G73n3bpCHkm5gBhDWjbPxxYpT5R8dx2oq",1,4,24020800,24020800,0
"19836",19839,"1G75aokFqC8r5Q8oS326HUeNZZAMqZhkEN",1,0,0,0,0
"19837",19840,"1G7a2KnAcSAL3bujinRzBqjqjarnHWaHvi",1,0,0,0,0
"19838",19841,"1G7bBkxqd2Qwe4qhYxccWcTcwpVCxwbn8d",1,0,0,0,0
"19839",19842,"1G7bGeXZZNcf6qTpTvyG8BZhQDiqr3XcjV",3,0,0,0,0
"19840",19843,"1G7eEFumuCM5oFiach8iYKsXA7NjiTHfBK",1,2,19273000,19273000,0
"19841",19844,"1G7fBvgyh34Mt3xutFGoK16o7znNP9Yrfr",1,0,0,0,0
"19842",19845,"1G7GbU7Pj8gBGCKEW4R9Jf4m2R7SAQqNrd",1,0,0,0,0
"19843",19846,"1G7gC8R2y9JZfLcnHv2uBqpqvAML53Kbzy",1,0,0,0,0
"19844",19847,"1G7ijfXH5sYDLKFzDxWtG43t8Wsvc1itrG",1,0,0,0,0
"19845",19848,"1G7jUhZFYdw3dGhirfSvPPRPhgsbko9Bif",4,0,0,0,0
"19846",19849,"1G7K6BxrrT4Rxc55L2RUVSzHW93xmUdm3N",1,0,0,0,0
"19847",19850,"1G7LzYESVQ4QzGq7WFfRp5qSq3yS4K3AmA",1,0,0,0,0
"19848",19851,"1G7p6Qd9eedFXVoi7DJE7VipH5X4XmwuGh",1,0,0,0,0
"19849",19852,"1G7pL9xp5sfKi84NwcDvGPcMRN6NcP1mtG",1,0,0,0,0
"19850",19853,"1G7tLjFTkFt4Ss1istAbuaaVMCUgcS1mVm",3,0,0,0,0
"19851",19854,"1G7Tm1rZDQoF3J1JqFg1U7nAENNcohFFu2",1,0,0,0,0
"19852",19855,"1G7TYkQ6oPsLBJ7cKnc91NryPQX1RVkQx1",1,0,0,0,0
"19853",19856,"1G7vEZfgUmUM7xE6N73i2gFJt9n6DxCrpR",1,0,0,0,0
"19854",19857,"1G7vfc2iqh6oq3NoYjSyZy9o8KtBxSMn8o",1,1,1600000,0,1600000
"19855",19858,"1G7w2twZeuNKP3vkcpzPFqMdgfNWGft5Pj",1,0,0,0,0
"19856",19859,"1G7yonQXSCLpkzJWRhUmoMAEqwfvgcbVn8",1,0,0,0,0
"19857",19860,"1G7zcCcfUBDMFeUqrRYQJdpVKWgZQz5pTo",1,0,0,0,0
"19858",19861,"1G82t9eXjTdgzsdBdJZWjha8x4XsG6Up1F",1,0,0,0,0
"19859",19862,"1G8354kArds3Ub7zUni7j6BaCAJDs28rP4",5,0,0,0,0
"19860",19863,"1G872o8S5hawdDgcaKoZJ8FgJFkJkho5sx",1,0,0,0,0
"19861",19864,"1G87eBBHEHMGtQVoFKrs2x9pjFbZ4CaSeU",1,3,12083534,12079961,3573
"19862",19865,"1G8AxbaZwjTbXrmwwRQsaxRDAgiNN2yYb",2,0,0,0,0
"19863",19866,"1G8DYuHkZAfhYpR2LAEgPyLKEKYfATPHp5",3,0,0,0,0
"19864",19867,"1G8FiwQ4ZtkM5kWtGHQDM8R19EWvnxqMDE",3,0,0,0,0
"19865",19868,"1G8gpi9afq17HKipy8RiwDz9w4uzTQUa9U",1,2,7129242,7129242,0
"19866",19869,"1G8grgSGc496MP7xTZGFkQyUMmnLjs5nhE",3,0,0,0,0
"19867",19870,"1G8HNfNHKYJbFAZm14zWZBZYZgWwNLRsfj",1,4,17695461,17695461,0
"19868",19871,"1G8iGe5RpF6KjUhqQkD1292N6SYA16Rb75",1,0,0,0,0
"19869",19872,"1G8iHMsRF5DXDgtQCm4fZB3wcr3D46J8V9",1,0,0,0,0
"19870",19873,"1G8k123BXnnBPXxfJufoT8YWGFBrc1wzi",1,0,0,0,0
"19871",19874,"1G8KVdvtaRdKviRjvrDDAEWPQpFRPdscV8",1,0,0,0,0
"19872",19875,"1G8Mgmu1h4tF6xApgA3FJfcDoj7sv8A3Vr",7,0,0,0,0
"19873",19876,"1G8mSq6Grho8mwFgBo6es2sMGHvYS2uG5F",1,2,4280180,4280180,0
"19874",19877,"1G8QaaBJtrckn5o9DeYz1NPRU3rKXbUsz8",1,0,0,0,0
"19875",19878,"1G8TaC3eD6CAaKVFi7DoXbEhk7UZwSK2BD",1,0,0,0,0
"19876",19879,"1G8VPU8hhT4QJd2cPseCyv4MCz5rT5y4Bw",1,0,0,0,0
"19877",19880,"1G8wkSP6Y25prBbrkB9JTbuEVD8Dua9qY6",6,6,27345821,27345821,0
"19878",19881,"1G8wRy2MMbUehyC51P9k3LHiZaKPDvHKDJ",2,0,0,0,0
"19879",19882,"1G8xQhLLBHyixgE8v1ginDDqWQf7G9diGd",1,0,0,0,0
"19880",19883,"1G8ZK9yeFWSuyj1NpWgay4y7kQeUJoBRA1",1,0,0,0,0
"19881",19884,"1G91yWU7gAVjKEYQReBVHfU12CNDUxokU4",2,0,0,0,0
"19882",19885,"1G935mKytFGpywQwdzE64h5dPQ1sx4eB5h",1,2,20295646,20295646,0
"19883",19886,"1G93wR2LDzd2euJ92ePbMGzZ2zpyDRWU4G",38,13,69805745,69805745,0
"19884",19887,"1G9bsrybjkue8HzjvxJxXtcWaupQ8AK4FF",10,3,20761660,20761660,0
"19885",19888,"1G9dAQT9qvTt8G4v2Vq3yHj81MgSDpNiGG",2,0,0,0,0
"19886",19889,"1G9E7DcamhA2fXT7KUQFdDHQdREDUVZR3a",2,0,0,0,0
"19887",19890,"1G9EMBaqjnQuRo76uNbCCAZHL3mnrobvc5",36,24,116359094,116359094,0
"19888",19891,"1G9GGJd4PUdBnZbCzZuh81ucKTRWRbGVBA",1,0,0,0,0
"19889",19892,"1G9icWgxBg9NNfcyASXLrDWcyCN6mzLDUR",1,0,0,0,0
"19890",19893,"1G9KbjBcgCXrAzBBaSJqzg9NE9gfRuqotD",2,0,0,0,0
"19891",19894,"1G9KucCtJPgcMYD76EMGPEGwgg5WZFjkwF",4,10,3230295220,3230295220,0
"19892",19895,"1G9Mif14df29AXJ37KZNPGkdzCmkw2RJ8t",1,0,0,0,0
"19893",19896,"1G9Mt1PesyBmwJ9K6RXVBo4ibLmMkTRL7u",1,0,0,0,0
"19894",19897,"1G9q2sXsSvSZHSVsYCpJRSfXiZkfAKZThS",1,12,6552,0,6552
"19895",19898,"1G9RSqUPsmFwRfDHSreuX9efqeA3RFjyHV",1,0,0,0,0
"19896",19899,"1G9TiZajE3kMx45xD2W17AMc6pD2soeWPE",3,0,0,0,0
"19897",19900,"1G9VerNk8frrHbhfARY7R9sMLsXv7CJscJ",4,0,0,0,0
"19898",19901,"1G9vvYEVPmJxuWZURJUiuvv48MShnFmpa5",3,455,611342941,611342941,0
"19899",19902,"1G9WExV4eiE4LCUhkqWGCiNuGPUsNLce61",11,2,200804,200804,0
"19900",19903,"1G9WWAAnqwJCRdeeAQqFXVukD8EwoCH4WS",1,0,0,0,0
"19901",19904,"1G9XG7KT2hPCTkH69KfndGVc8dkrpfCGC6",1,0,0,0,0
"19902",19905,"1G9xTMWbi4CcyApssSQHxueW2a7X9eKvv7",1,0,0,0,0
"19903",19906,"1G9Ydc6NG6XncLi8JhSfcHSr4STcy1xpnL",1,0,0,0,0
"19904",19907,"1G9zvWof5L5J863wESgmjdSqc7sf2JhYs1",2,0,0,0,0
"19905",19908,"1GA1m57WbAF5R6aRtUNWPrfg1g3XLmWMPt",4,0,0,0,0
"19906",19909,"1Ga4tXJAtRVThPVtxGpJB3XQ9Q3MYz2rCw",1,0,0,0,0
"19907",19910,"1GA581Ta2ME81nBFKeePsuTg6AnpFkMKn1",2,0,0,0,0
"19908",19911,"1GA5VPLtQtZ54Hb8z9y7Gp4r9n1yBAa74E",1,0,0,0,0
"19909",19912,"1Ga5ZdqU2iiGrEjCWty7LKtewkX1PVM2mN",1,0,0,0,0
"19910",19913,"1Ga7NjkwzZpt1wwdNRPc5731aNBdMUZhy8",1,0,0,0,0
"19911",19914,"1Ga8DJwrYE33vEt14TH7mC2bV7QqYFDpAc",1,2,29547892,29547892,0
"19912",19915,"1GA8gArC9AifZRtaRRt3JzMoYMiZW8PMZd",5,0,0,0,0
